"participant","ratings","age","gender","exclude","IAT_condition","attribute_condition"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858855465,4,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
859520229,5,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
859520229,5,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
859520229,4,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
859520229,5,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
859520229,3,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
859520229,3,45,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
861410275,4,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
861410275,4,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
861410275,3,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
861410275,4,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
861410275,4,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
861410275,2,22,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
863032613,6,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
863032613,5,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
863032613,3,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
863032613,3,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
863032613,2,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
863032613,6,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,5,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,5,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,6,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,6,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,5,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
867053422,5,44,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
872986227,3,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
872986227,4,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
872986227,3,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
872986227,3,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
872986227,5,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
872986227,5,27,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
876577056,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
879961653,4,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
879961653,3,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
879961653,4,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
879961653,4,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
879961653,5,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
879961653,4,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
886253285,4,50,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
890476473,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
892544151,4,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892544151,5,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892544151,4,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892544151,4,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892544151,4,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892544151,4,34,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
892731811,4,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892731811,4,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892731811,3,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892731811,5,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892731811,5,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892731811,5,19,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
892976592,6,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
892976592,4,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
892976592,7,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
892976592,6,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
892976592,3,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
892976592,3,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
895312272,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
897527546,3,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897527546,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897527546,3,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897527546,3,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897527546,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897527546,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
897821012,5,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
897821012,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
897821012,3,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
897821012,5,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
897821012,5,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
897821012,5,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
903479872,5,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903479872,4,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903479872,5,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903479872,3,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903479872,4,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903479872,4,29,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,2,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,3,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,5,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,5,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903901200,3,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
903926114,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
903926114,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
903926114,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
903926114,3,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
903926114,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
903926114,5,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
907740815,4,45,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
910277024,4,35,"female",TRUE,"Insects-Chinese IAT","nonword attributes"
911206753,5,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
911206753,4,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
911206753,4,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
911206753,4,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
911206753,4,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
911206753,4,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
913432431,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
914713505,5,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
914713505,6,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
914713505,4,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
914713505,3,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
914713505,5,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
914713505,5,42,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,4,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,4,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,4,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,4,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,5,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
915667729,4,21,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
918057199,2,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
925748901,4,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
925748901,4,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
925748901,4,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
925748901,4,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
925748901,5,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
925748901,5,33,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
927839463,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
927839463,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
927839463,5,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
927839463,5,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
927839463,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
927839463,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933011081,4,50,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,3,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,4,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
933100441,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
935950781,4,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
935950781,4,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
935950781,4,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
935950781,4,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
935950781,5,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
935950781,3,22,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
940335659,4,59,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
941074849,5,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
941074849,5,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
941074849,6,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
941074849,3,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
941074849,5,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
941074849,5,45,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
942989520,6,50,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
943062126,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947115539,6,21,"male",TRUE,"Flowers-Chinese IAT","nonword attributes"
947274843,5,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
947274843,5,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
947274843,6,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
947274843,4,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
947274843,5,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
947274843,5,27,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
956597138,4,35,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
960674901,4,57,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
